Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,33658608.476256,10432887.283986684,17347941.53396156,16739082.595295541,89061372.6781985,26566657.66277579,76730556.61619824,42639442.210130714,24146218.06969279,37860864.95799244,37860864.95799244,27784179.579531353,58146226.84828223,13542827.520129863,20536215.963747613
Global Average,33658608.476256,10432887.283986684,17347941.53396156,16739082.595295541,89061372.6781985,26566657.66277579,76730556.61619824,42639442.210130714,24146218.06969279,37860864.95799244,37860864.95799244,27784179.579531353,58146226.84828223,13542827.520129863,20536215.963747613
