Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,4404717661.659705,445641171.0568697,1857510716.1515212,1980091908.892473,12667297729.23953,2286616867.5126486,6510233424.464939,4066687643.9670568,2527517171.5190783,1909695737.238803,1909695737.238803,3829749577.51967,16043901748.82468,720917678.3525394,2619590582.34929
Global Average,4404717661.659705,445641171.0568697,1857510716.1515212,1980091908.892473,12667297729.23953,2286616867.5126486,6510233424.464939,4066687643.9670568,2527517171.5190783,1909695737.238803,1909695737.238803,3829749577.51967,16043901748.82468,720917678.3525394,2619590582.34929
