Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,3.876466997056783e-06,1.1367670393405914e-05,5.8193753792565666e-06,6.056982763163355e-06,2.8915975262198822e-06,3.774460741757275e-06,3.306361334247188e-06,3.382649185306704e-06,4.554261872881442e-06,5.207864116366192e-06,5.207864116366191e-06,3.7416625703348707e-06,2.4024264804407362e-06,1.2250638714144421e-05,4.885582675667383e-06
Global Average,3.876466997056783e-06,1.1367670393405914e-05,5.8193753792565666e-06,6.056982763163355e-06,2.8915975262198822e-06,3.774460741757275e-06,3.306361334247188e-06,3.382649185306704e-06,4.554261872881442e-06,5.207864116366192e-06,5.207864116366191e-06,3.7416625703348707e-06,2.4024264804407362e-06,1.2250638714144421e-05,4.885582675667383e-06
