Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,4.848667669477531e-06,1.9848318045140314e-05,7.219719714073443e-06,6.105445666912997e-06,2.9739895040402826e-06,6.943038168552277e-06,5.4453842563774345e-06,5.393525866090741e-06,2.008784289196349e-05,2.1689002626635287e-05,2.1689002626635283e-05,3.608186901017831e-05,1.0568444285905633e-05,0.00016034757735182664,5.042359090382412e-05
Global Average,4.848667669477531e-06,1.9848318045140314e-05,7.219719714073443e-06,6.105445666912997e-06,2.9739895040402826e-06,6.943038168552277e-06,5.4453842563774345e-06,5.393525866090741e-06,2.008784289196349e-05,2.1689002626635287e-05,2.1689002626635283e-05,3.608186901017831e-05,1.0568444285905633e-05,0.00016034757735182664,5.042359090382412e-05
