Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,0.0003502162795656086,0.0017873422033764864,0.000588671794658046,0.000544969562673343,6.407963046925479e-05,0.00025549054178150554,0.00010349131844642566,0.00015289953058673588,0.00042686475384122517,0.0005827232381780846,0.0005827232381780846,0.0004858382871920024,0.00013591636760323881,0.002124007257477483,0.0006695095026656969
Global Average,0.0003502162795656086,0.0017873422033764864,0.000588671794658046,0.000544969562673343,6.407963046925479e-05,0.00025549054178150554,0.00010349131844642566,0.00015289953058673588,0.00042686475384122517,0.0005827232381780846,0.0005827232381780846,0.0004858382871920024,0.00013591636760323881,0.002124007257477483,0.0006695095026656969
