Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,0.000681841086955296,0.0025899497446386977,0.0009740204821068245,0.0008980903465560739,0.0006557107471284745,0.0011086274925219838,0.0008268337163776591,0.0008930629124067731,0.0009631392655665151,0.0028435762701244176,0.0028435762701244176,0.0007227146293705942,0.00032402555236701224,0.0018330028534099178,0.0007775750616943481
Global Average,0.000681841086955296,0.0025899497446386977,0.0009740204821068245,0.0008980903465560739,0.0006557107471284745,0.0011086274925219838,0.0008268337163776591,0.0008930629124067731,0.0009631392655665151,0.0028435762701244176,0.0028435762701244176,0.0007227146293705942,0.00032402555236701224,0.0018330028534099178,0.0007775750616943481
