Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,6.742127179448864e-05,0.00014292407106301775,7.290244355686218e-05,6.48223536824669e-05,3.234391123179212e-05,4.975175303146823e-05,5.484989902147064e-05,4.7030857443019536e-05,6.031889829282497e-05,9.409359634515595e-05,9.409359634515595e-05,6.367693687452496e-05,3.6694754856060794e-05,0.00011025921339830848,6.213808645396026e-05
Global Average,6.742127179448864e-05,0.00014292407106301775,7.290244355686218e-05,6.48223536824669e-05,3.234391123179212e-05,4.975175303146823e-05,5.484989902147064e-05,4.7030857443019536e-05,6.031889829282497e-05,9.409359634515595e-05,9.409359634515595e-05,6.367693687452496e-05,3.6694754856060794e-05,0.00011025921339830848,6.213808645396026e-05
