Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,1.5790978077138103e-05,5.192122658863462e-05,2.126753259154237e-05,1.974334081794228e-05,8.413767568703517e-06,1.0868444505474044e-05,9.673902394735542e-06,9.816421932310085e-06,1.4162188646416485e-05,8.769643288716341e-06,8.769643288716341e-06,1.2522563443106497e-05,8.11126345589358e-06,3.9482312313676954e-05,1.6080220776252066e-05
Global Average,1.5790978077138103e-05,5.192122658863462e-05,2.126753259154237e-05,1.974334081794228e-05,8.413767568703517e-06,1.0868444505474044e-05,9.673902394735542e-06,9.816421932310085e-06,1.4162188646416485e-05,8.769643288716341e-06,8.769643288716341e-06,1.2522563443106497e-05,8.11126345589358e-06,3.9482312313676954e-05,1.6080220776252066e-05
