Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,9319777631824.713,2259999105644.544,25033950821047.26,13454174083578.004,6895996532786.924,10446825787584.334,9272423274277.492,26615245594648.75,91980763662864.84,4339964093947.031,4339964093947.031,14712310577127.45,14445604050557.16,6833688525537.184,35991603153221.8
Global Average,9319777631824.713,2259999105644.544,25033950821047.26,13454174083578.004,6895996532786.924,10446825787584.334,9272423274277.492,26615245594648.75,91980763662864.84,4339964093947.031,4339964093947.031,14712310577127.45,14445604050557.16,6833688525537.184,35991603153221.8
