Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,0.0042419943978364355,0.009575910057981949,0.004754416351567842,0.004281644637016676,0.003604296931613195,0.0056535974715356,0.0061531311458828016,0.005297276845141901,0.004940365730082082,0.009851584602938357,0.009851584602938357,0.004008699577809852,0.0021168545464415214,0.008963815382607218,0.004208586655102772
Global Average,0.0042419943978364355,0.009575910057981949,0.004754416351567842,0.004281644637016676,0.003604296931613195,0.0056535974715356,0.0061531311458828016,0.005297276845141901,0.004940365730082082,0.009851584602938357,0.009851584602938357,0.004008699577809852,0.0021168545464415214,0.008963815382607218,0.004208586655102772
