Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,137800.0,56800.0,83456.67964714297,83800.0,427400.0,100100.0,254200.0,160757.2686433064,89169.46988120615,56800.0,56800.0,83800.0,224400.0,47333.33333333334,69426.83483298727
Global Average,137800.0,56800.0,83456.67964714297,83800.0,427400.0,100100.0,254200.0,160757.2686433064,89169.46988120615,56800.0,56800.0,83800.0,224400.0,47333.33333333334,69426.83483298727
