Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,6.422192597083398,10.371100276660794,8.122053575916462,8.371762454253174,7.305029217983529,7.841706726963238,5.40657555037082,6.767785287896177,7.145002416506008,11.998107168048987,11.998107168048987,6.0469664801459055,5.571077168048155,5.574229223163767,5.744714820303368
Global Average,6.422192597083398,10.371100276660794,8.122053575916462,8.371762454253174,7.305029217983529,7.841706726963238,5.40657555037082,6.767785287896177,7.145002416506008,11.998107168048987,11.998107168048987,6.0469664801459055,5.571077168048155,5.574229223163767,5.744714820303368
