Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,0.0693833946755369,0.10171496613186982,0.0858369237153712,0.09069650040627403,0.0791082571711763,0.06460206965327274,0.05307332851717746,0.06249431872709196,0.06031351841243448,0.02753157398607594,0.02753157398607594,0.04307898206122771,0.05742240632565569,0.05315592586956037,0.050215174521832204
Global Average,0.0693833946755369,0.10171496613186982,0.0858369237153712,0.09069650040627403,0.0791082571711763,0.06460206965327274,0.05307332851717746,0.06249431872709196,0.06031351841243448,0.02753157398607594,0.02753157398607594,0.04307898206122771,0.05742240632565569,0.05315592586956037,0.050215174521832204
