Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,272800.0,110800.0,164113.35929428594,164800.0,832400.0,194600.0,497200.0,313301.2039532794,174607.45589015321,110800.0,110800.0,164800.0,440400.0,92333.33333333333,135984.47537747698
Global Average,272800.0,110800.0,164113.35929428594,164800.0,832400.0,194600.0,497200.0,313301.2039532794,174607.45589015321,110800.0,110800.0,164800.0,440400.0,92333.33333333333,135984.47537747698
