Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,68200.0,27700.0,41028.339823571485,41200.0,208100.0,48650.0,124300.0,78325.30098831985,44825.0547932867,27700.0,27700.0,41200.0,110100.0,27700.0,37001.23048527263
Global Average,68200.0,27700.0,41028.339823571485,41200.0,208100.0,48650.0,124300.0,78325.30098831985,44825.0547932867,27700.0,27700.0,41200.0,110100.0,27700.0,37001.23048527263
