Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,28000.0,11200.0,16728.792815703728,16800.0,84000.0,19600.0,50400.0,31638.74213836478,17720.471172226058,11200.0,11200.0,16800.0,44800.0,9333.333333333334,13804.54766848676
Global Average,28000.0,11200.0,16728.792815703728,16800.0,84000.0,19600.0,50400.0,31638.74213836478,17720.471172226058,11200.0,11200.0,16800.0,44800.0,9333.333333333334,13804.54766848676
