Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,4.0858565949321005e-06,1.1438990101609511e-05,6.015930896403626e-06,6.2732051881064815e-06,2.9247783519214307e-06,3.779132135598504e-06,3.3740292640280043e-06,3.416697382343084e-06,4.51662606990084e-06,5.258218069283393e-06,5.258218069283392e-06,3.840980341094418e-06,2.4702041657708316e-06,1.0140188100489265e-05,4.537229875794515e-06
Global Average,4.0858565949321005e-06,1.1438990101609511e-05,6.015930896403626e-06,6.2732051881064815e-06,2.9247783519214307e-06,3.779132135598504e-06,3.3740292640280043e-06,3.416697382343084e-06,4.51662606990084e-06,5.258218069283393e-06,5.258218069283392e-06,3.840980341094418e-06,2.4702041657708316e-06,1.0140188100489265e-05,4.537229875794515e-06
