Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,6852908159.999999,839234924.9999999,3051250876.4855757,3302936757.0000005,39013957816.119,7045270589.857501,20291557123.094406,12579007543.233208,4973995457.196815,4976633520.000001,4976633520.000001,5145745129.411764,21336650258.823532,1082858823.5294118,3579418447.0371094
Global Average,6852908159.999999,839234924.9999999,3051250876.4855757,3302936757.0000005,39013957816.119,7045270589.857501,20291557123.094406,12579007543.233208,4973995457.196815,4976633520.000001,4976633520.000001,5145745129.411764,21336650258.823532,1082858823.5294118,3579418447.0371094
