Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,19852445.29915899,5323126.985777464,9620867.131186267,9212686.272250203,54126722.9117344,15230834.61994792,47847132.39965776,25536374.78022452,13797247.14898543,20325637.94586231,20325637.94586231,16204661.05121554,35788881.47336264,7329944.142162766,11732180.159679487
Global Average,19852445.29915899,5323126.985777464,9620867.131186267,9212686.272250203,54126722.9117344,15230834.61994792,47847132.39965776,25536374.78022452,13797247.14898543,20325637.94586231,20325637.94586231,16204661.05121554,35788881.47336264,7329944.142162766,11732180.159679487
