Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,6.219598292770268e-06,3.5198172961466436e-05,9.16825224247506e-06,8.466761458707072e-06,3.4439393105274375e-06,4.467473134239469e-06,4.06191064292536e-06,4.06108831785549e-06,5.910996857694078e-06,3.3814898382984863e-06,3.381489838298486e-06,5.055574322369561e-06,3.1857756319719723e-06,2.0833277421958465e-05,6.780444662913491e-06
Global Average,6.219598292770268e-06,3.5198172961466436e-05,9.16825224247506e-06,8.466761458707072e-06,3.4439393105274375e-06,4.467473134239469e-06,4.06191064292536e-06,4.06108831785549e-06,5.910996857694078e-06,3.3814898382984863e-06,3.381489838298486e-06,5.055574322369561e-06,3.1857756319719723e-06,2.0833277421958465e-05,6.780444662913491e-06
