Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,1.0535970488578174e-05,3.626714632676255e-05,1.45139353194935e-05,1.3598090239107185e-05,5.492836542977505e-06,7.116841484051842e-06,6.323845142518078e-06,6.4197454494790595e-06,9.435552611644819e-06,5.691199603657136e-06,5.691199603657136e-06,8.383246614227618e-06,5.390794417465463e-06,2.748054427925446e-05,1.0868084584866102e-05
Global Average,1.0535970488578174e-05,3.626714632676255e-05,1.45139353194935e-05,1.3598090239107185e-05,5.492836542977505e-06,7.116841484051842e-06,6.323845142518078e-06,6.4197454494790595e-06,9.435552611644819e-06,5.691199603657136e-06,5.691199603657136e-06,8.383246614227618e-06,5.390794417465463e-06,2.748054427925446e-05,1.0868084584866102e-05
