Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,5.210163030890054e-06,1.730084034396921e-05,7.177982069162016e-06,6.744898618482175e-06,2.738763406255949e-06,3.55202822671232e-06,3.1318444225096904e-06,3.19495135229855e-06,4.68753302617715e-06,2.8533344765961384e-06,2.8533344765961384e-06,4.177170145453443e-06,2.6976340362424166e-06,1.3454355987731057e-05,5.416667874852925e-06
Global Average,5.210163030890054e-06,1.730084034396921e-05,7.177982069162016e-06,6.744898618482175e-06,2.738763406255949e-06,3.55202822671232e-06,3.1318444225096904e-06,3.19495135229855e-06,4.68753302617715e-06,2.8533344765961384e-06,2.8533344765961384e-06,4.177170145453443e-06,2.6976340362424166e-06,1.3454355987731057e-05,5.416667874852925e-06
