Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,13985166726116.771,4193217364760.208,35607242760904.586,17428858670027.604,13508886590906.8,20470056657992.176,18309263140739.8,52288206389638.78,132750366313164.25,4678852813114.96,4678852813114.96,16301264726095.28,15901491318804.893,7973308304605.752,40176064349505.92
Global Average,13985166726116.771,4193217364760.208,35607242760904.586,17428858670027.604,13508886590906.8,20470056657992.176,18309263140739.8,52288206389638.78,132750366313164.25,4678852813114.96,4678852813114.96,16301264726095.28,15901491318804.893,7973308304605.752,40176064349505.92
