Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,289921.7577807952,115980.8847919823,173346.09966966236,174201.9877806051,873463.2963249192,203591.4661362264,523363.8304985031,328685.1279985978,187856.95710749348,116253.3425936518,116253.3425936518,172178.5777386977,462128.6347572187,113817.0416538073,153500.17336705475
Global Average,289921.7577807952,115980.8847919823,173346.09966966236,174201.9877806051,873463.2963249192,203591.4661362264,523363.8304985031,328685.1279985978,187856.95710749348,116253.3425936518,116253.3425936518,172178.5777386977,462128.6347572187,113817.0416538073,153500.17336705475
