Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,4.87822092744929e-05,0.0001893050727976181,8.494487315151925e-05,8.910565202606248e-05,5.5887639674632e-05,0.00012302424791421558,8.547875527329677e-05,9.254839626176482e-05,9.77402660563989e-05,0.00014835686695478144,0.00014835686695478142,9.875663442474607e-05,3.060737349150421e-05,0.00029296089871038534,0.00010994437551539675
Global Average,4.87822092744929e-05,0.0001893050727976181,8.494487315151925e-05,8.910565202606248e-05,5.5887639674632e-05,0.00012302424791421558,8.547875527329677e-05,9.254839626176482e-05,9.77402660563989e-05,0.00014835686695478144,0.00014835686695478142,9.875663442474607e-05,3.060737349150421e-05,0.00029296089871038534,0.00010994437551539675
