Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,3024221.757780795,1801330.884791982,2205741.7859130064,2212831.987780605,4978563.296324919,2641641.466136226,3900213.830498503,3109010.995024653,2694553.1747194068,3332253.342593652,3332253.342593652,3104128.577738698,3917228.634757219,2683467.041653808,2884461.22466291
Global Average,3024221.757780795,1801330.884791982,2205741.7859130064,2212831.987780605,4978563.296324919,2641641.466136226,3900213.830498503,3109010.995024653,2694553.1747194068,3332253.342593652,3332253.342593652,3104128.577738698,3917228.634757219,2683467.041653808,2884461.22466291
