Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,2.25460025660779e-05,7.219979285604321e-05,3.102154104908636e-05,2.9454979058534006e-05,2.1124260001564467e-05,2.7287163054064003e-05,2.4288052617032274e-05,2.4645873265444994e-05,2.43196237018184e-05,2.0489820768028835e-05,2.0489820768028832e-05,1.5468543632134485e-05,1.0019468717349325e-05,4.877067490984631e-05,1.986315324509194e-05
Global Average,2.25460025660779e-05,7.219979285604321e-05,3.102154104908636e-05,2.9454979058534006e-05,2.1124260001564467e-05,2.7287163054064003e-05,2.4288052617032274e-05,2.4645873265444994e-05,2.43196237018184e-05,2.0489820768028835e-05,2.0489820768028832e-05,1.5468543632134485e-05,1.0019468717349325e-05,4.877067490984631e-05,1.986315324509194e-05
