Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,467010.38423672406,132845.7624730878,229167.23912381736,217328.80712940515,1267699.5793523728,366241.73154081893,1127095.269916395,606152.7746903482,361801.7721970022,487882.48714396096,487882.48714396096,467267.692862735,926294.0280035541,262684.3760751996,364670.10868541047
Global Average,467010.38423672406,132845.7624730878,229167.23912381736,217328.80712940515,1267699.5793523728,366241.73154081893,1127095.269916395,606152.7746903482,361801.7721970022,487882.48714396096,487882.48714396096,467267.692862735,926294.0280035541,262684.3760751996,364670.10868541047
