Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,8103991179697.253,1274456783808.0005,20650401099663.375,11271953136158.12,5264936335171.448,7981549133122.944,6894905895904.514,20141391364198.906,74810177108318.39,3786234273059.5986,3786234273059.5986,12697547291773.238,12721869901174.22,4812733178449.06,30232150371396.52
Global Average,8103991179697.253,1274456783808.0005,20650401099663.375,11271953136158.12,5264936335171.448,7981549133122.944,6894905895904.514,20141391364198.906,74810177108318.39,3786234273059.5986,3786234273059.5986,12697547291773.238,12721869901174.22,4812733178449.06,30232150371396.52
