Region,bulk_carrier_capesize_ice,bulk_carrier_handy_ice,bulk_carrier_ice,bulk_carrier_panamax_ice,container_15000_teu_ice,container_3500_teu_ice,container_8000_teu_ice,container_ice,fleet,gas_carrier_100k_cbm_ice,gas_carrier_ice,tanker_100k_dwt_ice,tanker_300k_dwt_ice,tanker_35k_dwt_ice,tanker_ice
Global,1514581200.0,1476151040.0,5985594320.0,2994862080.0,1374924800.0,4449621600.0,2741953400.0,8566499800.0,22528651586.666668,1254792000.0,1254792000.0,2506455200.0,1010275600.0,3205034666.666667,6721765466.666667
Global Average,1514581200.0,1476151040.0,5985594320.0,2994862080.0,1374924800.0,4449621600.0,2741953400.0,8566499800.0,22528651586.666668,1254792000.0,1254792000.0,2506455200.0,1010275600.0,3205034666.666667,6721765466.666667
